Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Wetland: Estuarine Forested,140,140,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,140,140,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,140,140,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,140,140,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,141,141,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,141,141,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,141,141,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,141,141,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,141,141,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,142,142,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,142,142,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,142,142,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,142,142,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,142,142,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,143,143,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,143,143,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,143,143,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,143,143,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,143,143,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,144,144,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,144,144,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,144,144,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,144,144,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,144,144,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,145,145,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,145,145,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,145,145,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,145,145,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,145,145,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,146,146,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,146,146,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,146,146,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,146,146,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,146,146,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,147,147,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,147,147,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,147,147,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,147,147,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,147,147,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,148,148,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,148,148,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,148,148,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,148,148,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,148,148,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,149,149,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,149,149,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,149,149,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,149,149,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,149,149,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,150,150,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,150,150,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,150,150,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,150,150,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,150,150,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,151,151,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,151,151,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,151,151,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,151,151,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,151,151,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,152,152,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,152,152,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,152,152,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,152,152,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,152,152,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,153,153,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,153,153,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,153,153,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,153,153,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,153,153,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,154,154,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,154,154,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,154,154,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,154,154,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,154,154,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,155,155,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,155,155,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,155,155,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,155,155,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,155,155,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,156,156,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,156,156,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,156,156,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,156,156,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,156,156,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,157,157,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,157,157,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,157,157,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,157,157,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,157,157,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,158,158,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,158,158,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,158,158,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,158,158,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,158,158,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,159,159,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,159,159,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,159,159,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,159,159,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,159,159,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,160,160,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,160,160,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,160,160,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,160,160,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,160,160,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,161,161,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,161,161,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,161,161,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,161,161,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,161,161,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,162,162,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,162,162,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,162,162,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,162,162,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,162,162,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,163,163,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,163,163,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,163,163,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,163,163,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,163,163,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,164,164,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,164,164,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,164,164,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,164,164,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,164,164,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,165,165,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,165,165,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,165,165,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,165,165,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,165,165,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,166,166,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,166,166,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,166,166,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,166,166,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,166,166,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,167,167,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,167,167,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,167,167,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,167,167,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,167,167,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,168,168,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,168,168,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,168,168,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,168,168,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,168,168,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,169,169,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,169,169,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,169,169,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,169,169,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,169,169,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,170,170,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,170,170,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,170,170,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,170,170,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,170,170,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,171,171,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,171,171,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,171,171,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,171,171,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,171,171,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,172,172,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,172,172,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,172,172,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,172,172,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,172,172,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,173,173,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,173,173,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,173,173,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,173,173,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,173,173,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,174,174,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,174,174,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,174,174,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,174,174,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,174,174,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,175,175,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,175,175,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,175,175,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,175,175,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,175,175,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,176,176,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,176,176,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,176,176,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,176,176,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,176,176,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,177,177,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,177,177,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,177,177,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,177,177,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,177,177,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,178,178,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,178,178,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,178,178,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,178,178,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,178,178,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,179,179,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,179,179,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,179,179,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,179,179,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,179,179,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,180,180,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,180,180,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,180,180,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,180,180,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,180,180,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,181,181,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,181,181,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,181,181,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,181,181,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,181,181,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,182,182,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,182,182,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,182,182,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,182,182,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,182,182,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,183,183,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,183,183,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,183,183,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,183,183,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,183,183,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,184,184,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,184,184,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,184,184,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,184,184,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,184,184,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
,,,,,Wetland: Estuarine Forested,185,185,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0556,,,,,
,,,,,Wetland: Estuarine Forested,185,185,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3523,,,,,
,,,,,Wetland: Estuarine Forested,185,185,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3997,,,,,
,,,,,Wetland: Estuarine Forested,185,185,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0468,,,,,
,,,,,Wetland: Estuarine Forested,185,185,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1455,,,,,
