Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Wetland: Herbaceous,,,Emission: AG Slow -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: AG Very Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: BG Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: BG Slow -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: BG Very Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: Snag Branch -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Emission: Snag Stem -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Transfer: AG Slow -> BG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Transfer: Snag Branch -> AG Fast [Type],,0.0000,,,,,
,,,,,Wetland: Herbaceous,,,Transfer: Snag Stem -> AG Medium [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Coarse Roots -> AG Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: AG Fast -> AG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: AG Medium -> AG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: AG Very Fast -> AG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: BG Fast -> BG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: BG Very Fast -> BG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: Snag Branch -> AG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Decay: Snag Stem -> AG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: AG Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: AG Medium -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: AG Slow -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: AG Very Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: BG Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: BG Slow -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: BG Very Fast -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: Snag Branch -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Emission: Snag Stem -> Atmosphere [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Transfer: AG Slow -> BG Slow [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Transfer: Snag Branch -> AG Fast [Type],,0.0000,,,,,
,,,,,Wetland: Woody,,,Transfer: Snag Stem -> AG Medium [Type],,0.0000,,,,,
