Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Forest: Ponderosa Pine Group,,Forest: Ponderosa Pine Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Ponderosa Pine Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Redwood Group,,Forest: Redwood Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Redwood Group,,Forest: Redwood Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Redwood Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Spruce/Fir Group,,Forest: Spruce/Fir Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Spruce/Fir Group,,Forest: Spruce/Fir Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Spruce/Fir Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Tanoak/Laurel Group,,Forest: Tanoak/Laurel Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Tanoak/Laurel Group,,Forest: Tanoak/Laurel Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Tanoak/Laurel Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Tropical Hardwoods Group,,Forest: Tropical Hardwoods Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Tropical Hardwoods Group,,Forest: Tropical Hardwoods Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Tropical Hardwoods Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Western Larch Group,,Forest: Western Larch Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Western Larch Group,,Forest: Western Larch Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Western Larch Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Western Oak Group,,Forest: Western Oak Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Western Oak Group,,Forest: Western Oak Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Western Oak Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: Western White Pine Group,,Forest: Western White Pine Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: Western White Pine Group,,Forest: Western White Pine Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: Western White Pine Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Forest: White/Red/Jack Pine Group,,Forest: White/Red/Jack Pine Group,,,Fire: Low Severity,1,,,,,No,,,
,,,Forest: White/Red/Jack Pine Group,,Forest: White/Red/Jack Pine Group,,,Fire: Medium Severity,1,,,,,No,,,
,,,Forest: White/Red/Jack Pine Group,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,Yes,,,
,,,Grassland: Annual,,Grassland: Annual,,,Fire: High Severity,1,,,,,Yes,,,
,,,Grassland: Natural Perennial,,Grassland: Natural Perennial,,,Fire: High Severity,1,,,,,No,,,
,,,Grassland: Irrigated Perennial,,Grassland: Irrigated Perennial,,,Fire: High Severity,1,,,,,No,,,
,,,Shrubland: Native Sage Steppe,,Shrubland: Native Sage Steppe,,,Fire: High Severity,1,,,,,Yes,,,
,,,Shrubland: Invaded Sage Steppe,,Shrubland: Invaded Sage Steppe,,,Fire: High Severity,1,,,,,No,,,
,,,Shrubland: Sage,,Shrubland: Sage,,,Fire: High Severity,1,,,,,No,,,
,,,Shrubland: Non-sage,,Shrubland: Non-sage,,,Fire: High Severity,1,,,,,,,,
,,,Shrubland: Chaparral,,Shrubland: Chaparral,,,Fire: High Severity,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Shrubland: Post Fire Shrub,,,Fire: High Severity,1,,,,,,,,
,,,Wetland: Palustrine Forested,,Wetland: Palustrine Forested,,,Fire: High Severity,1,,,,,,,,
,,,Wetland: Estuarine Forested,,Wetland: Estuarine Forested,,,Fire: High Severity,1,,,,,,,,
,,,Wetland: Palustrine Emergent,,Wetland: Palustrine Emergent,,,Fire: High Severity,1,,,,,,,,
,,,Wetland: Estuarine Emergent,,Wetland: Estuarine Emergent,,,Fire: High Severity,1,,,,,,,,
,,,Grassland: Annual,,Grassland: Annual,,,Fire: Medium Severity,1,,,,,,,,
,,,Grassland: Natural Perennial,,Grassland: Natural Perennial,,,Fire: Medium Severity,1,,,,,,,,
,,,Grassland: Irrigated Perennial,,Grassland: Irrigated Perennial,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Native Sage Steppe,,Shrubland: Native Sage Steppe,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Invaded Sage Steppe,,Shrubland: Invaded Sage Steppe,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Sage,,Shrubland: Sage,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Non-sage,,Shrubland: Non-sage,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Chaparral,,Shrubland: Chaparral,,,Fire: Medium Severity,1,,,,,,,,
,,,Shrubland: Post Fire Shrub,,Shrubland: Post Fire Shrub,,,Fire: Medium Severity,1,,,,,,,,
